,eyeClosed,Center Up,,Center,,Center Down,,Left Point,,Right Point,,Left,Right,Up,Down,Eye width:
capture_2020_05_06_13_35_00_1643_left,0,462,272,508,423,508,604,175,468,840,438,0,0,0,0,53
capture_2020_05_06_13_35_00_1643_right,0,470,281,500,474,515,607,174,474,841,430,0,0,0,0,54
capture_2020_05_06_13_35_00_1644_left,0,456,207,500,415,515,607,174,474,856,385,0,0,0,0,54
capture_2020_05_06_13_35_00_1644_right,0,470,267,500,444,515,607,174,474,856,430,0,0,0,0,54
capture_2020_05_06_13_35_00_1645_left,0,470,267,500,415,515,578,159,459,856,415,0,0,0,0,54
capture_2020_05_06_13_35_00_1645_right,0,500,252,500,444,515,607,189,459,856,430,0,0,0,0,54
capture_2020_05_06_13_35_00_1646_left,0,470,222,500,385,500,563,159,430,841,385,0,0,0,0,54
capture_2020_05_06_13_35_00_1646_right,0,515,222,530,430,530,578,189,459,856,415,0,0,0,0,54
capture_2020_05_06_13_35_00_1647_left,0,485,218,529,393,543,553,165,422,834,378,0,0,0,0,54
capture_2020_05_06_13_35_00_1647_right,0,500,218,514,422,543,582,194,422,849,393,0,0,0,0,54
capture_2020_05_06_13_35_00_1648_left,0,478,233,507,393,522,538,173,393,856,349,0,0,0,0,55
capture_2020_05_06_13_35_00_1648_right,0,522,237,551,415,551,578,211,415,862,385,0,0,0,0,55
capture_2020_05_06_13_35_00_1649_left,0,500,207,515,370,530,548,219,385,826,311,0,0,0,0,54
capture_2020_05_06_13_35_00_1649_right,0,500,233,529,393,543,509,238,407,849,364,0,0,0,0,54
capture_2020_05_06_13_35_00_1650_left,0,464,233,522,364,551,509,216,407,827,305,0,0,0,0,55
capture_2020_05_06_13_35_00_1650_right,0,493,233,551,378,580,509,260,393,856,349,0,0,0,0,55
capture_2020_05_06_13_35_00_1651_left,0,522,233,536,393,565,524,231,407,827,335,0,0,0,0,55
capture_2020_05_06_13_35_00_1651_right,0,564,229,550,443,578,600,207,443,807,414,0,0,0,0,55
capture_2020_05_06_13_35_00_1652_left,0,499,233,514,422,528,582,165,436,819,393,0,0,0,0,56
capture_2020_05_06_13_35_00_1652_right,0,514,243,514,443,529,614,214,443,829,429,0,0,0,0,56
capture_2020_05_06_13_35_00_1653_left,0,470,276,514,422,514,553,179,451,805,349,0,0,0,0,56
capture_2020_05_06_13_35_00_1653_right,0,543,300,529,457,543,586,229,457,843,443,0,0,0,0,56
capture_2020_05_06_13_35_00_1654_left,0,486,271,500,414,514,543,171,443,814,329,0,0,0,0,56
capture_2020_05_06_13_35_00_1654_right,0,521,300,521,429,536,557,221,471,836,400,0,0,0,0,55
capture_2020_05_06_13_35_00_1655_left,0,458,267,500,393,514,519,191,421,823,337,0,0,0,0,56
capture_2020_05_06_13_35_00_1655_right,0,514,271,529,414,557,571,229,429,814,386,0,0,0,0,56
capture_2020_05_06_13_35_00_1656_left,0,472,267,500,393,514,547,205,421,809,351,0,0,0,0,56
capture_2020_05_06_13_35_00_1656_right,0,529,243,529,443,543,629,171,443,843,371,0,0,0,0,56
capture_2020_05_06_13_35_00_1657_left,0,465,239,465,393,493,589,142,407,816,365,0,0,0,0,57
capture_2020_05_06_13_35_00_1657_right,0,500,243,486,429,514,600,157,457,857,400,0,0,0,0,56
capture_2020_05_06_13_35_00_1658_left,0,465,239,465,393,493,533,128,393,802,323,0,0,0,0,57
capture_2020_05_06_13_35_00_1658_right,0,465,253,479,393,493,547,170,421,844,365,0,0,0,0,57
capture_2020_05_06_13_35_00_1659_left,0,451,239,465,365,479,533,142,407,830,351,0,0,0,0,57
capture_2020_05_06_13_35_00_1659_right,0,535,253,479,421,479,547,142,435,844,421,0,0,0,0,57
capture_2020_05_06_13_35_00_1660_left,0,493,239,479,379,493,519,114,379,858,379,0,0,0,0,57
capture_2020_05_06_13_35_00_1660_right,0,507,211,507,393,493,519,156,421,858,379,0,0,0,0,57
capture_2020_05_06_13_35_00_1661_left,0,451,211,479,393,493,519,114,393,858,379,0,0,0,0,57
capture_2020_05_06_13_35_00_1661_right,0,478,221,506,414,492,566,147,441,865,414,0,0,0,0,57
capture_2020_05_06_13_35_00_1662_left,0,472,193,486,359,486,566,141,372,872,386,0,0,0,0,58
capture_2020_05_06_13_35_00_1662_right,0,500,221,500,414,500,579,155,428,872,400,0,0,0,0,58
capture_2020_05_06_13_35_00_1663_left,0,452,207,479,359,493,524,134,372,852,331,0,0,0,0,59
capture_2020_05_06_13_35_00_1663_right,0,493,217,493,407,507,583,127,420,859,380,0,0,0,0,59
capture_2020_05_06_13_35_00_1664_left,0,480,217,493,366,507,529,127,366,859,366,0,0,0,0,59
capture_2020_05_06_13_35_00_1664_right,0,521,207,507,386,521,552,190,414,852,372,0,0,0,0,59
capture_2020_05_06_13_35_00_1665_left,0,453,203,480,380,480,529,141,393,832,366,0,0,0,0,59
capture_2020_05_06_13_35_00_1665_right,0,534,193,493,428,534,607,162,441,838,386,0,0,0,0,59
capture_2020_05_06_13_35_00_1666_left,0,473,133,473,333,487,533,127,360,847,333,0,0,0,0,60
capture_2020_05_06_13_35_00_1666_right,0,520,176,493,380,507,597,154,407,859,366,0,0,0,0,59
capture_2020_05_06_13_35_00_1667_left,0,460,160,487,320,500,493,153,347,833,333,0,0,0,0,60
capture_2020_05_06_13_35_00_1667_right,0,519,173,493,387,506,547,173,413,853,360,0,0,0,0,59
capture_2020_05_06_13_35_00_1668_left,0,466,187,466,360,479,533,159,373,839,347,0,0,0,0,59
capture_2020_05_06_13_35_00_1668_right,0,527,203,486,407,500,569,161,420,852,393,0,0,0,0,60
capture_2020_05_06_13_35_00_1669_left,0,420,173,460,347,473,533,127,360,847,320,0,0,0,0,60
capture_2020_05_06_13_35_00_1669_right,0,433,213,460,387,473,573,140,440,847,373,0,0,0,0,60
capture_2020_05_06_13_35_00_1670_left,0,440,187,453,347,466,533,133,360,826,373,0,0,0,0,61
capture_2020_05_06_13_35_00_1670_right,0,473,236,460,407,486,577,145,433,840,407,0,0,0,0,60
capture_2020_05_06_13_35_00_1671_left,0,466,213,453,373,466,533,120,360,826,387,0,0,0,0,61
capture_2020_05_06_13_35_00_1671_right,0,415,236,454,420,454,551,126,446,834,393,0,0,0,0,61
capture_2020_05_06_13_35_00_1672_left,0,413,200,453,360,466,507,120,373,866,373,0,0,0,0,61
capture_2020_05_06_13_35_00_1672_right,0,480,240,466,413,480,600,133,453,853,400,0,0,0,0,61
capture_2020_05_06_13_35_00_1673_left,0,460,213,487,360,487,547,153,387,847,387,0,0,0,0,60
capture_2020_05_06_13_35_00_1673_right,0,486,236,486,420,499,564,158,459,854,393,0,0,0,0,60
capture_2020_05_06_13_35_00_1674_left,0,499,197,513,367,513,525,132,380,854,367,0,0,0,0,60
capture_2020_05_06_13_35_00_1674_right,0,604,223,565,420,578,551,224,433,867,420,0,0,0,0,60
