,eyeClosed,Center Up,,Center,,Center Down,,Left Point,,Right Point,,Left,Right,Up,Down,Eye width:
capture_2020_05_25_14_51_35_337_right,0,33,13,29,34,27,56,2,46,66,58,0,0,1,0,100
capture_2020_05_25_14_51_35_338_left,0,29,20,30,39,28,63,1,59,66,54,0,0,1,0,100
capture_2020_05_25_14_51_35_338_right,0,37,14,31,35,27,60,1,48,68,60,0,0,1,0,100
capture_2020_05_25_14_51_35_339_left,0,30,19,31,39,29,62,1,61,69,55,0,0,1,0,100
capture_2020_05_25_14_51_35_339_right,0,36,12,30,33,29,59,2,47,70,62,0,0,1,0,100
capture_2020_05_25_14_51_35_340_left,0,32,29,32,40,30,64,0,67,72,55,0,0,1,0,100
capture_2020_05_25_14_51_35_340_right,0,37,23,32,34,29,57,2,47,77,66,0,0,1,0,100
capture_2020_05_25_14_51_35_341_left,0,30,29,32,41,32,64,0,63,72,55,0,0,1,0,100
capture_2020_05_25_14_51_35_341_right,0,38,26,33,36,31,59,3,48,74,67,0,0,1,0,100
capture_2020_05_25_14_51_35_342_left,0,36,38,37,45,37,68,2,66,78,58,0,0,1,0,100
capture_2020_05_25_14_51_35_342_right,0,45,31,42,40,38,62,8,54,80,64,0,0,1,0,100
capture_2020_05_25_14_51_35_343_left,0,37,42,37,54,39,71,3,64,79,60,0,0,0,0,100
capture_2020_05_25_14_51_35_343_right,0,44,35,43,43,42,65,11,52,79,62,0,0,0,0,100
capture_2020_05_25_14_51_35_344_left,1,42,48,42,50,43,50,5,61,85,52,0,0,0,0,100
capture_2020_05_25_14_51_35_344_right,1,45,45,44,47,44,50,14,47,86,67,0,0,0,0,100
capture_2020_05_25_14_51_35_345_left,1,47,47,48,51,47,55,14,63,86,53,0,0,0,0,100
capture_2020_05_25_14_51_35_345_right,1,37,47,37,49,36,51,11,48,78,65,0,0,0,0,100
capture_2020_05_25_14_51_35_346_left,1,52,45,52,47,52,51,15,58,92,48,0,0,0,0,100
capture_2020_05_25_14_51_35_346_right,1,40,46,39,49,38,53,14,45,78,64,0,0,0,0,100
capture_2020_05_25_14_51_35_347_left,1,55,48,55,49,55,50,20,56,92,47,0,0,0,0,100
capture_2020_05_25_14_51_35_347_right,1,47,52,46,53,45,56,16,50,81,65,0,0,0,0,100
capture_2020_05_25_14_51_35_348_left,1,55,48,55,51,55,59,20,58,92,50,0,0,0,0,100
capture_2020_05_25_14_51_35_348_right,1,43,45,43,47,41,51,21,45,80,59,0,0,0,0,100
capture_2020_05_25_14_51_35_349_left,0,50,43,52,52,54,65,19,60,87,53,0,0,0,0,100
capture_2020_05_25_14_51_35_349_right,0,38,40,36,48,35,66,11,48,78,61,0,0,0,0,100
capture_2020_05_25_14_51_35_350_left,0,53,38,57,48,55,66,23,54,90,52,0,0,0,0,100
capture_2020_05_25_14_51_35_350_right,0,47,40,43,51,41,68,17,51,82,61,0,0,0,0,100
capture_2020_05_25_14_51_35_351_left,0,54,36,56,48,55,65,21,54,91,53,0,0,0,0,100
capture_2020_05_25_14_51_35_351_right,0,51,37,46,49,46,69,20,51,86,58,0,0,0,0,100
capture_2020_05_25_14_51_35_352_left,0,56,37,59,50,57,66,23,55,89,53,0,0,0,0,100
capture_2020_05_25_14_51_35_352_right,0,43,36,43,47,41,64,16,50,83,57,0,0,0,0,100
capture_2020_05_25_14_51_35_353_left,0,55,37,58,51,57,71,24,56,89,56,0,0,0,0,100
capture_2020_05_25_14_51_35_353_right,0,44,39,41,52,44,72,13,59,81,63,0,0,0,0,100
capture_2020_05_25_14_51_35_354_left,0,58,38,61,55,59,74,25,59,91,62,0,0,0,0,100
capture_2020_05_25_14_51_35_354_right,0,43,46,42,57,42,77,16,61,80,67,0,0,0,0,100
capture_2020_05_25_14_51_35_355_left,0,53,36,53,47,50,68,19,52,85,57,0,0,0,0,100
capture_2020_05_25_14_51_35_355_right,0,48,39,44,49,44,68,21,51,79,56,0,0,0,0,100
capture_2020_05_25_14_51_35_356_left,0,50,37,52,49,49,70,19,54,82,56,0,0,0,0,100
capture_2020_05_25_14_51_35_356_right,0,45,38,44,52,42,71,19,55,77,62,0,0,0,0,100
capture_2020_05_25_14_51_35_357_left,0,53,41,53,51,49,71,19,57,80,58,0,0,0,0,100
capture_2020_05_25_14_51_35_357_right,0,46,41,43,53,42,71,18,58,77,62,0,0,0,0,100
capture_2020_05_25_14_51_35_358_left,0,49,41,49,54,46,74,15,58,81,60,0,0,0,0,100
capture_2020_05_25_14_51_35_358_right,0,43,41,41,53,40,75,16,60,78,63,0,0,0,0,100
capture_2020_05_25_14_51_35_359_left,0,49,39,49,54,46,72,11,58,79,60,0,0,0,0,100
capture_2020_05_25_14_51_35_359_right,0,41,42,40,52,39,73,12,57,72,59,0,0,0,0,100
capture_2020_05_25_14_51_35_360_left,0,48,43,48,54,45,72,13,58,79,61,0,0,0,0,100
capture_2020_05_25_14_51_35_360_right,0,41,40,39,51,39,72,11,57,74,58,0,0,0,0,100
capture_2020_05_25_14_51_35_361_left,0,45,40,47,54,45,71,12,59,75,62,0,0,0,0,100
capture_2020_05_25_14_51_35_361_right,0,38,40,39,52,39,72,10,59,74,58,0,0,0,0,100
capture_2020_05_25_14_51_35_362_left,0,46,41,48,54,45,73,12,58,76,62,0,0,0,0,100
capture_2020_05_25_14_51_35_362_right,0,40,40,39,51,39,71,10,56,72,58,0,0,0,0,100
capture_2020_05_25_14_51_35_363_left,0,50,42,50,55,48,73,11,59,79,60,0,0,0,0,100
capture_2020_05_25_14_51_35_363_right,0,44,42,42,51,40,72,14,59,75,57,0,0,0,0,100
capture_2020_05_25_14_51_35_364_left,0,50,42,52,55,50,75,11,59,80,60,0,0,0,0,100
capture_2020_05_25_14_51_35_364_right,0,44,42,44,53,42,72,14,59,78,60,0,0,0,0,100
capture_2020_05_25_14_51_35_365_left,0,52,43,51,53,48,72,13,58,85,63,0,0,0,0,100
capture_2020_05_25_14_51_35_365_right,0,45,41,44,54,44,73,15,58,83,61,0,0,0,0,100
capture_2020_05_25_14_51_35_366_left,0,51,40,51,52,47,72,16,58,80,61,0,0,0,0,100
capture_2020_05_25_14_51_35_366_right,0,46,39,44,52,43,72,12,59,78,57,0,0,0,0,100
capture_2020_05_25_14_51_35_367_left,0,52,42,53,53,50,72,15,59,84,61,0,0,0,0,100
capture_2020_05_25_14_51_35_367_right,0,46,41,45,52,43,70,15,58,79,58,0,0,0,0,100
capture_2020_05_25_14_51_35_368_left,0,52,38,54,53,47,74,17,58,86,60,0,0,0,0,100
capture_2020_05_25_14_51_35_368_right,0,46,40,46,52,44,72,15,61,82,60,0,0,0,0,100
capture_2020_05_25_14_51_35_369_left,0,52,40,54,54,51,70,14,56,86,61,0,0,0,0,100
capture_2020_05_25_14_51_35_369_right,0,46,40,45,52,46,72,16,59,80,59,0,0,0,0,100
capture_2020_05_25_14_51_35_370_left,0,53,39,53,53,50,72,18,57,85,59,0,0,0,0,100
capture_2020_05_25_14_51_35_370_right,0,46,41,45,52,44,72,15,61,80,59,0,0,0,0,100
capture_2020_05_25_14_51_35_371_left,0,53,43,54,52,50,72,16,57,83,61,0,0,0,0,100
capture_2020_05_25_14_51_35_371_right,0,47,42,45,52,45,72,18,58,78,59,0,0,0,0,100
capture_2020_05_25_14_51_35_372_left,0,51,44,54,54,51,72,16,58,86,59,0,0,0,0,100
capture_2020_05_25_14_51_35_372_right,0,46,45,46,54,44,72,15,59,83,61,0,0,0,0,100
capture_2020_05_25_14_51_35_373_left,0,49,44,56,60,50,74,14,54,84,58,0,1,0,1,100
capture_2020_05_25_14_51_35_373_right,0,49,49,44,60,43,72,16,57,82,60,0,0,0,1,100
capture_2020_05_25_14_51_35_374_left,0,52,54,54,61,54,69,16,57,83,57,0,1,0,1,100
capture_2020_05_25_14_51_35_374_right,0,50,54,46,61,48,73,18,58,83,57,0,0,0,1,100
capture_2020_05_25_14_51_35_375_left,0,51,55,53,62,51,71,14,56,83,58,0,0,0,1,100
capture_2020_05_25_14_51_35_375_right,0,50,53,45,60,44,70,17,56,83,58,0,0,0,1,100
capture_2020_05_25_14_51_35_376_left,0,49,55,50,62,49,72,13,58,78,58,0,0,0,1,100
capture_2020_05_25_14_51_35_376_right,0,46,53,44,60,41,69,17,52,79,59,0,0,0,1,100
capture_2020_05_25_14_51_35_377_left,0,50,52,50,62,48,70,15,57,75,56,0,0,0,1,100
capture_2020_05_25_14_51_35_377_right,0,49,52,46,60,44,69,16,52,85,55,0,0,0,1,100
capture_2020_05_25_14_51_35_378_left,0,50,52,52,60,49,69,17,55,80,57,0,0,0,1,100
capture_2020_05_25_14_51_35_378_right,0,46,51,43,58,44,66,17,55,80,57,0,0,0,1,100
capture_2020_05_25_14_51_35_379_left,0,47,44,48,52,47,62,15,48,74,49,0,0,0,1,100
capture_2020_05_25_14_51_35_379_right,0,46,46,41,54,42,63,20,50,81,50,0,0,0,1,100
capture_2020_05_25_14_51_35_380_left,0,50,46,53,55,53,64,19,50,86,54,0,0,0,1,100
capture_2020_05_25_14_51_35_380_right,0,47,49,45,59,44,67,14,55,83,53,0,0,0,1,100
capture_2020_05_25_14_51_35_381_left,0,45,52,50,61,46,72,15,54,81,54,0,0,0,1,100
capture_2020_05_25_14_51_35_381_right,0,45,52,42,61,42,69,14,56,78,56,0,0,0,1,100
capture_2020_05_25_14_51_35_382_left,0,46,56,49,67,48,75,14,56,80,62,0,0,0,1,100
capture_2020_05_25_14_51_35_382_right,0,44,57,42,65,42,73,16,61,77,60,0,0,0,1,100
capture_2020_05_25_14_51_35_383_left,0,51,56,53,67,51,75,18,58,84,65,0,0,0,1,100
capture_2020_05_25_14_51_35_383_right,0,50,58,46,66,47,74,20,61,85,61,0,0,0,1,100
capture_2020_05_25_14_51_35_384_left,0,52,65,52,73,52,82,19,65,83,70,0,0,0,1,100
capture_2020_05_25_14_51_35_384_right,0,49,65,45,71,46,78,26,68,83,66,0,0,0,1,100
capture_2020_05_25_14_51_35_385_left,0,48,53,48,63,48,71,11,54,85,61,0,0,0,1,100
capture_2020_05_25_14_51_35_385_right,0,49,54,45,62,47,71,17,59,85,56,0,0,0,1,100
capture_2020_05_25_14_51_35_386_left,0,48,54,50,61,48,70,20,56,82,60,0,0,0,1,100
capture_2020_05_25_14_51_35_386_right,0,50,55,48,62,48,70,20,59,83,57,0,0,0,1,100
capture_2020_05_25_14_51_35_387_left,0,48,54,51,62,49,71,13,53,82,60,0,0,0,1,100
capture_2020_05_25_14_51_35_387_right,0,51,54,47,61,50,70,15,58,90,54,0,0,0,1,100
capture_2020_05_25_14_51_35_388_left,0,51,53,53,63,52,72,16,54,88,63,0,0,0,1,100
capture_2020_05_25_14_51_35_388_right,0,54,53,53,63,53,71,22,60,90,56,0,0,0,1,100
capture_2020_05_25_14_51_35_389_left,0,50,55,50,63,48,73,17,56,81,62,0,0,0,1,100
capture_2020_05_25_14_51_35_389_right,0,49,52,47,62,49,71,17,59,86,56,0,0,0,1,100
capture_2020_05_25_14_51_35_390_left,0,49,53,51,60,50,70,16,52,84,58,0,0,0,1,100
capture_2020_05_25_14_51_35_390_right,0,50,53,49,62,48,70,19,59,85,56,0,0,0,1,100
capture_2020_05_25_14_51_35_391_left,0,50,52,51,62,50,73,15,56,87,64,0,0,0,1,100
capture_2020_05_25_14_51_35_391_right,0,52,56,52,65,50,75,21,62,90,60,0,0,0,1,100
capture_2020_05_25_14_51_35_392_left,0,49,58,49,69,49,79,8,58,83,68,0,0,0,1,100
capture_2020_05_25_14_51_35_392_right,0,51,58,49,68,49,77,17,67,87,61,0,0,0,1,100
capture_2020_05_25_14_51_35_393_left,0,47,62,48,70,47,80,7,60,88,73,0,0,0,1,100
capture_2020_05_25_14_51_35_393_right,0,48,63,47,71,47,79,19,69,91,63,0,0,0,1,100
capture_2020_05_25_15_34_30_2550_left,1,34,52,34,54,34,55,14,51,61,41,0,0,0,0,100
capture_2020_05_25_15_34_30_2550_right,1,44,56,43,60,44,62,7,49,86,50,0,0,0,0,100
capture_2020_05_25_15_34_30_2551_left,1,31,49,31,51,31,53,13,48,54,44,0,0,0,0,100
capture_2020_05_25_15_34_30_2551_right,1,41,55,41,58,41,61,4,49,76,55,0,0,0,0,100
capture_2020_05_25_15_34_30_2552_left,1,37,55,38,58,37,61,18,49,58,51,0,0,0,0,100
capture_2020_05_25_15_34_30_2552_right,1,41,63,41,65,40,68,7,52,75,63,0,0,0,0,100
capture_2020_05_25_15_34_30_2553_left,1,36,54,36,55,36,57,23,45,53,47,0,0,0,0,100
capture_2020_05_25_15_34_30_2553_right,1,37,61,38,64,37,68,5,52,80,58,0,0,0,0,100
capture_2020_05_25_15_34_30_2554_right,1,30,60,30,64,29,68,2,53,65,63,0,0,0,0,100
capture_2020_05_25_15_34_30_2555_right,1,30,61,30,65,30,67,1,49,61,60,0,0,0,0,100
capture_2020_05_25_15_34_30_2556_right,1,30,62,30,65,30,67,1,49,61,60,0,0,0,0,100
capture_2020_05_25_15_34_30_2557_right,1,33,59,33,61,33,63,6,56,60,57,0,0,0,0,100
capture_2020_05_25_15_34_30_2558_right,1,35,58,35,61,34,64,10,59,55,60,0,0,0,0,100
capture_2020_06_04_09_35_31_1893_left,0,42,30,42,48,44,67,12,60,95,53,1,0,0,0,100
capture_2020_06_04_09_35_31_1893_right,0,42,19,42,38,43,62,5,56,95,48,1,0,0,0,100
capture_2020_06_04_09_35_31_1894_left,0,41,28,43,47,43,68,11,59,90,53,1,0,0,0,100
capture_2020_06_04_09_35_31_1894_right,0,40,21,41,39,43,61,3,55,90,46,1,0,0,0,100
capture_2020_06_04_09_35_31_1895_left,0,42,30,44,47,46,67,12,61,92,52,1,0,0,0,100
capture_2020_06_04_09_35_31_1895_right,0,39,19,41,37,43,60,5,52,94,47,1,0,0,0,100
capture_2020_06_04_09_35_31_1896_left,0,40,28,43,44,45,69,11,60,90,52,1,0,0,0,100
capture_2020_06_04_09_35_31_1896_right,0,41,22,41,38,43,63,2,53,93,47,0,0,0,0,100
capture_2020_06_04_09_35_31_1897_left,0,40,27,42,45,45,67,9,59,91,50,1,0,0,0,100
capture_2020_06_04_09_35_31_1897_right,0,40,20,43,36,47,58,6,53,92,45,1,0,0,0,100
capture_2020_06_04_09_35_31_1898_left,0,38,24,40,45,45,69,6,59,92,52,1,0,0,0,100
capture_2020_06_04_09_35_31_1898_right,0,43,17,40,36,43,60,3,52,94,47,1,0,0,0,100
capture_2020_06_04_09_35_31_1899_left,0,38,26,40,45,44,69,8,61,92,52,1,0,0,0,100
capture_2020_06_04_09_35_31_1899_right,0,40,16,39,37,43,58,4,53,94,47,0,0,0,0,100
capture_2020_06_04_09_35_31_1900_left,0,39,25,44,47,46,69,9,59,96,51,0,0,0,0,100
capture_2020_06_04_09_35_31_1900_right,0,45,16,42,36,41,60,5,51,94,46,0,0,0,0,100
capture_2020_06_04_09_35_31_1901_left,0,40,26,43,48,44,67,9,61,94,53,0,0,0,0,100
capture_2020_06_04_09_35_31_1901_right,0,41,19,41,38,43,60,4,51,93,45,0,0,0,0,100
capture_2020_06_04_09_35_31_1902_left,0,39,28,42,47,44,67,7,57,92,53,0,0,0,0,100
capture_2020_06_04_09_35_31_1902_right,0,41,20,41,36,41,59,2,52,95,47,0,0,0,0,100
capture_2020_06_04_09_35_31_1903_left,0,41,26,46,45,47,66,12,60,94,50,0,0,0,0,100
capture_2020_06_04_09_35_31_1903_right,0,42,18,40,38,42,60,3,53,95,47,0,0,0,0,100
capture_2020_06_04_09_35_31_1904_left,0,42,26,47,45,46,66,12,61,96,51,0,0,0,0,100
capture_2020_06_04_09_35_31_1904_right,0,44,18,41,37,44,59,3,53,94,46,0,0,0,0,100
capture_2020_06_04_09_35_31_1905_left,0,45,30,49,47,48,69,10,59,95,52,0,0,0,0,100
capture_2020_06_04_09_35_31_1905_right,0,51,19,49,38,48,57,3,53,95,44,0,0,0,0,100
capture_2020_06_04_09_35_31_1906_left,0,45,30,49,48,47,68,9,61,94,53,0,0,0,0,100
capture_2020_06_04_09_35_31_1906_right,0,50,20,50,41,49,61,3,54,97,49,0,0,0,0,100
capture_2020_06_04_09_35_31_1907_left,0,45,31,47,50,46,70,5,64,91,55,0,0,0,0,100
capture_2020_06_04_09_35_31_1907_right,0,48,18,46,37,46,59,3,51,93,45,0,0,0,0,100
capture_2020_06_04_09_35_31_1908_left,0,45,32,47,49,46,69,7,60,92,52,0,0,0,0,100
capture_2020_06_04_09_35_31_1908_right,0,52,19,50,36,49,59,4,51,94,47,0,0,0,0,100
capture_2020_06_04_09_35_31_1909_left,0,47,30,49,50,49,69,9,61,93,53,0,0,0,0,100
capture_2020_06_04_09_35_31_1909_right,0,49,17,54,38,51,59,2,53,96,46,0,0,0,0,100
capture_2020_06_04_09_35_31_1910_left,0,47,30,51,48,50,68,11,59,93,51,0,0,0,0,100
capture_2020_06_04_09_35_31_1910_right,0,52,16,54,39,53,59,3,52,94,46,0,0,0,0,100
capture_2020_06_04_09_35_31_1911_left,0,49,34,50,49,50,68,6,62,93,55,0,0,0,0,100
capture_2020_06_04_09_35_31_1911_right,0,52,17,53,38,53,61,3,51,95,46,0,1,0,0,100
capture_2020_06_04_09_35_31_1912_left,0,44,34,49,50,50,69,4,62,94,55,0,0,0,0,100
capture_2020_06_04_09_35_31_1912_right,0,53,20,53,40,55,61,7,51,96,45,0,0,0,0,100
capture_2020_06_04_09_35_31_1913_left,0,47,33,50,49,49,71,6,63,90,53,0,0,0,0,100
capture_2020_06_04_09_35_31_1913_right,0,52,19,52,41,54,61,5,52,93,47,0,0,0,0,100
capture_2020_06_04_09_35_31_1914_left,0,48,32,51,51,49,72,11,61,92,55,0,0,0,0,100
capture_2020_06_04_09_35_31_1914_right,0,51,18,54,38,51,61,5,52,93,46,0,1,0,0,100
capture_2020_06_04_09_35_31_1915_left,0,49,33,51,52,51,70,9,61,93,55,0,0,0,0,100
capture_2020_06_04_09_35_31_1915_right,0,56,18,53,39,53,61,6,51,96,48,0,0,0,0,100
capture_2020_06_04_09_35_31_1916_left,0,45,33,51,50,51,69,8,63,93,54,0,0,0,0,100
capture_2020_06_04_09_35_31_1916_right,0,51,20,55,38,51,63,4,55,97,46,0,0,0,0,100
capture_2020_06_04_09_35_31_1917_left,0,44,33,50,50,49,70,10,62,93,54,0,0,0,0,100
capture_2020_06_04_09_35_31_1917_right,0,50,16,53,38,52,61,8,50,91,46,0,0,0,0,100
capture_2020_06_09_09_37_23_000213_left,0,27,38,45,53,55,76,7,74,86,45,0,0,0,0,100
capture_2020_06_09_09_37_23_000213_right,0,41,15,50,40,62,63,6,60,98,35,0,0,0,0,100
capture_2020_06_09_09_37_23_000214_left,0,33,35,43,53,49,79,3,75,86,46,0,0,0,0,100
capture_2020_06_09_09_37_23_000214_right,0,44,16,49,36,58,62,6,60,97,38,0,0,0,0,100
capture_2020_06_09_09_37_23_000215_left,0,30,34,39,52,47,74,3,73,85,45,0,0,0,0,100
capture_2020_06_09_09_37_23_000215_right,0,40,14,46,39,54,64,2,61,94,36,0,0,0,0,100
capture_2020_06_09_09_37_23_000216_left,0,34,33,44,49,51,69,6,70,95,44,0,0,0,0,100
capture_2020_06_09_09_37_23_000216_right,0,47,17,48,40,53,64,6,63,96,41,0,0,0,0,100
capture_2020_06_09_09_37_23_000217_left,0,41,32,48,49,53,72,10,70,93,44,0,0,0,0,100
capture_2020_06_09_09_37_23_000217_right,0,47,18,52,39,58,62,10,60,97,36,0,0,0,0,100
capture_2020_06_09_09_37_23_000218_left,0,51,42,60,56,68,75,20,80,99,52,0,0,0,0,100
capture_2020_06_09_09_37_23_000218_right,0,62,21,64,44,68,65,20,68,99,45,0,0,0,0,100
capture_2020_06_09_09_37_23_000219_left,0,44,37,50,55,56,76,15,74,96,54,0,0,0,0,100
capture_2020_06_09_09_37_23_000219_right,0,54,23,56,44,61,67,14,65,97,47,0,0,0,0,100
capture_2020_06_09_09_37_23_000220_left,0,39,32,44,51,50,73,6,75,92,50,0,0,0,0,100
capture_2020_06_09_09_37_23_000220_right,0,61,16,61,36,64,58,17,58,97,35,0,0,0,0,100
capture_2020_06_09_09_37_23_000221_left,0,46,39,50,57,52,77,7,79,93,54,0,0,0,0,100
capture_2020_06_09_09_37_23_000221_right,0,49,25,50,46,55,66,7,66,97,48,0,0,0,0,100
capture_2020_06_09_09_37_23_000222_left,0,40,39,45,56,51,76,6,76,88,52,0,0,0,0,100
capture_2020_06_09_09_37_23_000222_right,0,48,18,46,44,52,65,4,64,95,42,0,0,0,0,100
capture_2020_06_09_09_37_23_000223_left,0,37,39,49,54,52,77,8,81,94,54,0,0,0,0,100
capture_2020_06_09_09_37_23_000223_right,0,52,22,52,43,58,68,6,66,97,44,0,0,0,0,100
capture_2020_06_09_09_37_23_000224_left,0,36,40,46,56,53,79,3,82,91,54,0,0,0,0,100
capture_2020_06_09_09_37_23_000224_right,0,54,24,55,46,58,67,9,68,96,49,0,0,0,0,100
capture_2020_06_09_09_37_23_000225_left,0,33,40,42,57,48,80,3,79,87,56,0,0,0,0,100
capture_2020_06_09_09_37_23_000225_right,0,46,23,50,47,56,72,5,67,95,48,0,0,0,0,100
capture_2020_06_09_09_37_23_000226_left,0,33,35,40,54,46,77,1,75,86,54,0,0,0,0,100
capture_2020_06_09_09_37_23_000226_right,0,46,22,46,44,49,67,2,64,94,44,0,0,0,0,100
capture_2020_06_09_09_37_23_000227_left,0,34,39,41,56,43,77,4,78,86,53,0,0,0,0,100
capture_2020_06_09_09_37_23_000227_right,0,42,22,44,42,49,63,1,63,93,43,0,0,0,0,100
capture_2020_06_09_09_37_23_000228_left,0,38,35,45,51,50,75,5,73,92,49,0,0,0,0,100
capture_2020_06_09_09_37_23_000228_right,0,51,20,49,40,51,64,4,62,95,43,0,0,0,0,100
capture_2020_06_09_09_37_23_000229_left,0,37,29,43,47,46,68,4,69,87,47,0,0,0,0,100
capture_2020_06_09_09_37_23_000229_right,0,45,12,47,36,50,56,3,56,97,39,0,0,0,0,100
capture_2020_06_09_09_37_23_000230_left,0,39,28,46,46,51,68,7,68,91,44,0,0,0,0,100
capture_2020_06_09_09_37_23_000230_right,0,50,11,49,32,52,52,5,51,94,32,0,0,0,0,100
capture_2020_06_09_09_37_23_000231_left,0,36,23,43,42,48,62,7,63,90,39,0,0,0,0,100
capture_2020_06_09_09_37_23_000231_right,0,48,7,47,27,51,52,2,48,96,27,0,0,0,0,100
capture_2020_06_09_09_37_23_000232_left,0,44,36,52,55,56,75,12,78,94,51,0,0,0,0,100
capture_2020_06_09_09_37_23_000232_right,0,44,12,44,33,47,53,3,53,93,33,0,0,0,0,100
capture_2020_06_09_09_37_23_000233_left,0,41,40,48,55,52,77,10,78,92,51,0,0,0,0,100
capture_2020_06_09_09_37_23_000233_right,0,38,7,39,28,43,49,1,48,90,32,0,0,0,0,100
capture_2020_06_09_09_37_23_000409_left,0,24,47,52,50,84,79,22,96,87,32,0,0,0,0,100
capture_2020_06_09_09_37_23_000409_right,0,24,21,42,38,60,66,10,85,83,15,0,0,0,0,100
capture_2020_06_09_09_37_23_000410_left,0,30,40,48,48,73,72,16,93,82,33,0,0,0,0,100
capture_2020_06_09_09_37_23_000410_right,0,17,23,38,36,58,58,7,87,77,18,0,0,0,0,100
capture_2020_06_09_09_37_23_000411_left,0,25,38,42,49,60,68,9,93,76,33,0,0,0,0,100
capture_2020_06_09_09_37_23_000411_right,0,15,23,33,36,51,61,3,85,71,17,0,0,0,0,100
capture_2020_06_09_09_37_23_000412_left,0,24,41,40,50,61,68,10,94,80,33,0,0,0,0,100
capture_2020_06_09_09_37_23_000412_right,0,6,26,34,36,52,58,2,85,72,19,0,0,0,0,100
capture_2020_06_09_09_37_23_000413_left,0,23,41,43,47,64,63,9,93,78,30,0,0,0,0,100
capture_2020_06_09_09_37_23_000413_right,0,11,26,34,36,54,58,3,86,78,15,0,0,0,0,100
capture_2020_06_09_09_37_23_000414_left,0,26,39,47,47,66,65,10,90,83,27,0,0,0,0,100
capture_2020_06_09_09_37_23_000414_right,0,14,24,38,36,60,60,6,83,77,12,0,0,0,0,100
capture_2020_06_09_09_37_23_000415_left,0,28,32,48,42,69,61,15,86,90,20,0,0,0,0,100
capture_2020_06_09_09_37_23_000415_right,0,19,22,43,36,62,59,10,84,82,12,0,0,0,0,100
capture_2020_06_09_09_37_23_000416_left,0,29,29,49,42,66,69,15,85,90,24,0,0,0,0,100
capture_2020_06_09_09_37_23_000416_right,0,16,22,44,35,67,55,9,83,85,12,0,0,0,0,100
capture_2020_06_09_09_37_23_000417_left,0,30,30,53,40,70,60,20,82,85,19,0,0,0,0,100
capture_2020_06_09_09_37_23_000417_right,0,18,22,45,32,66,53,11,82,86,12,0,0,0,0,100
capture_2020_06_09_09_37_23_000418_left,0,34,28,53,38,69,59,21,77,87,22,0,0,0,0,100
capture_2020_06_09_09_37_23_000418_right,0,24,19,48,29,67,51,11,77,83,11,0,0,0,0,100
capture_2020_06_09_09_37_23_000419_left,0,33,29,51,43,73,59,16,78,93,29,0,0,0,0,100
capture_2020_06_09_09_37_23_000419_right,0,19,24,43,38,63,59,10,81,84,22,0,0,0,0,100
capture_2020_06_09_09_37_23_000420_left,0,25,26,49,39,64,60,12,73,90,29,0,0,1,0,100
capture_2020_06_09_09_37_23_000420_right,0,23,22,44,37,64,57,10,79,89,21,0,0,1,0,100
capture_2020_06_09_09_37_23_000421_left,0,29,22,44,37,56,61,10,70,87,27,0,0,1,0,100
capture_2020_06_09_09_37_23_000421_right,0,30,16,42,32,56,56,6,72,86,20,0,0,1,0,100
capture_2020_06_09_09_37_23_000422_left,0,29,24,45,36,59,59,9,65,89,28,0,0,1,0,100
capture_2020_06_09_09_37_23_000422_right,0,22,19,42,34,57,57,8,72,85,22,0,0,1,0,100
capture_2020_06_09_09_37_23_000423_left,0,31,22,50,35,64,62,12,69,91,31,0,0,1,0,100
capture_2020_06_09_09_37_23_000423_right,0,24,19,44,33,60,58,8,71,89,26,0,0,1,0,100
capture_2020_06_09_09_37_23_000424_left,0,38,28,51,44,64,69,14,76,94,44,0,0,1,0,100
capture_2020_06_09_09_37_23_000424_right,0,21,12,35,33,50,57,1,61,80,22,0,0,1,0,100
capture_2020_06_09_09_37_23_000425_left,0,46,25,60,43,68,70,16,67,98,43,0,0,1,0,100
capture_2020_06_09_09_37_23_000425_right,0,32,14,43,32,54,58,6,63,86,23,0,0,0,0,100
capture_2020_06_09_09_37_23_000443_left,0,65,18,34,33,28,61,4,31,85,68,1,0,0,0,100
capture_2020_06_09_09_37_23_000443_right,0,65,25,49,47,40,70,12,46,95,79,1,0,0,0,100
capture_2020_06_09_09_37_23_000444_left,0,64,17,39,36,32,62,5,34,92,72,1,0,0,0,100
capture_2020_06_09_09_37_23_000444_right,0,68,34,50,48,43,70,24,46,96,79,1,0,0,0,100
capture_2020_06_09_09_37_23_000445_left,0,65,22,41,40,35,64,5,36,90,78,1,0,0,0,100
capture_2020_06_09_09_37_23_000445_right,0,73,27,56,45,54,73,27,46,98,74,1,0,0,0,100
capture_2020_06_09_09_37_23_000446_left,0,73,25,49,37,42,62,10,32,98,74,1,0,0,0,100
capture_2020_06_09_09_37_23_000446_right,0,71,30,59,47,55,71,32,45,98,74,1,0,0,0,100
capture_2020_06_09_09_37_23_000447_left,0,70,18,50,35,44,60,16,28,98,74,1,0,0,0,100
capture_2020_06_09_09_37_23_000447_right,0,76,18,59,36,53,62,31,27,99,64,1,0,0,0,100
capture_2020_06_09_09_37_23_000448_left,0,77,26,54,37,44,63,18,31,97,76,1,0,0,0,100
capture_2020_06_09_09_37_23_000448_right,0,79,24,63,39,54,63,30,30,99,66,1,0,0,0,100
capture_2020_06_09_09_37_23_000449_left,0,76,18,56,35,48,58,16,25,98,66,1,0,0,0,100
